loss,acc,val_loss,val_acc
3.1250119279752058,0.20062534511089325,3.037687116112839,0.20370052754878998
3.0339978709539297,0.20473723113536835,2.959814075290575,0.20370052754878998
2.8547206675260335,0.22863751649856567,2.7130150003385847,0.26109302043914795
2.7013203463483104,0.2638454735279083,2.5517765423482426,0.31437382102012634
2.573378045395436,0.2919004559516907,2.4541696611283186,0.32465308904647827
2.4956729530537567,0.3076198101043701,2.392387338343887,0.3309919536113739
2.451071215721608,0.3177710175514221,2.3529267913575898,0.3349323272705078
2.418540624845726,0.3248811364173889,2.321864216054407,0.34418365359306335
2.3852419900491815,0.3334047198295593,2.287435321708197,0.3455542325973511
2.353139130028687,0.34415557980537415,2.2634383666917683,0.35206443071365356
2.3259437304878405,0.3492097556591034,2.243950906714001,0.3743361234664917
2.3034950988259095,0.35533472895622253,2.2115569257237886,0.3823882043361664
2.2882392100513367,0.35888978838920593,2.203096824638317,0.3817029297351837
2.270317687423356,0.36308732628822327,2.1826061952067133,0.38906973600387573
2.2486773655542946,0.36689940094947815,2.1680669473298755,0.39386671781539917
2.2369743523038306,0.3724247217178345,2.1695841730754015,0.3957512378692627
2.2239579283083644,0.3751659691333771,2.141575828610738,0.4032893478870392
2.2116336148009954,0.37615111470222473,2.1290413026677353,0.4002055823802948
2.1967734496445503,0.38000598549842834,2.1194334907116743,0.4022614359855652
2.184891002134383,0.3826615810394287,2.1075462467237065,0.40397465229034424
2.1729541074266145,0.3834753930568695,2.0954766443826696,0.4027754068374634
2.1612431548487,0.385959655046463,2.0812776509225013,0.40637314319610596
2.1574528745580253,0.3911851644515991,2.0749224090037,0.409114271402359
2.1430333843832483,0.3910566568374634,2.065278127582714,0.41391125321388245
2.1275458212720255,0.3939264118671417,2.054737358442904,0.4166523814201355
2.126694877750078,0.3946973979473114,2.0509535377516164,0.42144936323165894
2.118029522651747,0.39619651436805725,2.0370253303881394,0.4252184331417084
2.1058807468477623,0.4023214876651764,2.0257887034377804,0.4202501177787781
2.0971077993737457,0.40279266238212585,2.0188380647077326,0.423162579536438
2.093782687486405,0.39975157380104065,2.0172557129483324,0.42573240399360657
2.07951582076029,0.40442025661468506,2.007684621333831,0.4325852394104004
2.0664789012174163,0.4119587242603302,2.0028301693712254,0.4276169240474701
2.0639993573591258,0.4095172882080078,1.9954320905713854,0.4329278767108917
2.061812659394855,0.4091746211051941,1.9867939404965835,0.4356690049171448
2.048043834109753,0.41341498494148254,1.9807805489325576,0.43635427951812744
2.0398515131395216,0.41375765204429626,1.9811432867889966,0.4365256130695343
2.0376654956848017,0.4160705804824829,1.9702376272655093,0.4394380748271942
2.033116451488009,0.4125155210494995,1.9639475111971985,0.44217920303344727
2.022271052583074,0.41786953806877136,1.9643359116460641,0.444577693939209
2.022054831517117,0.4185120165348053,1.948299151894898,0.4444063603878021
2.0166308683118928,0.4191116690635681,1.9451999291381914,0.4461195766925812
2.007835126726838,0.4217672646045685,1.950323044201967,0.4454343020915985
1.9956717063319929,0.42497965693473816,1.9347392831004726,0.45228713750839233
1.9980232030894918,0.42575064301490784,1.9331789960268122,0.44886070489883423
2.0005059636991764,0.42360901832580566,1.9253928539216651,0.45125919580459595
1.99120366170472,0.4240373373031616,1.9236636088689714,0.4545142948627472
1.9901738907686621,0.42626461386680603,1.9204073964844874,0.45365768671035767
1.9781097297408665,0.4270784258842468,1.9170715232530195,0.4483467638492584
1.973377989115294,0.427806556224823,1.9183670363034904,0.4521158039569855
1.9728194391691196,0.4311903119087219,1.9070294850571465,0.45811203122138977
1.9672936888002923,0.43260374665260315,1.9046125476932574,0.4528011083602905
1.9568013400445736,0.4350023567676544,1.903467101594939,0.45776939392089844
1.9564908134986814,0.43311774730682373,1.901688497810305,0.4587973356246948
1.9506417750985474,0.43885722756385803,1.89157355707844,0.4618811011314392
1.946393972679436,0.43504518270492554,1.8885170594049232,0.4608531892299652
1.9423808161847906,0.4385574162006378,1.8838609379408435,0.4615384638309479
1.9409805434456922,0.43808627128601074,1.8800158549890915,0.46376562118530273
1.9327572333703957,0.4376579523086548,1.884139529192756,0.46308034658432007
1.9296496916660768,0.437957763671875,1.8706669124691826,0.47113242745399475
1.9297097381312072,0.43757227063179016,1.8734570457568944,0.4634229838848114
1.927747229404019,0.44168415665626526,1.866539224892911,0.46565017104148865
2.076252466126949,0.4080609977245331,2.3763136048012243,0.33082062005996704
2.400263518057998,0.32745105028152466,2.3462300533829272,0.3380160927772522
2.460650960766039,0.3076198101043701,2.237118210881586,0.34778138995170593
2.353615474633529,0.33344754576683044,2.1729164327765567,0.37399348616600037
2.290221912996587,0.3477962911128998,2.1325393998298168,0.38855576515197754
